cProfile Report - Quantum Level: tree_level
Configuration: wave_size=3072, simulations=10000
Performance: 97,375 sims/s
================================================================================
         40629 function calls (31176 primitive calls) in 0.101 seconds

   Ordered by: cumulative time
   List reduced from 233 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.001    0.000    0.001    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/_pslinux.py:352(virtual_memory)
     2504    0.000    0.000    0.001    0.000 {built-in method builtins.len}
       17    0.000    0.000    0.001    0.000 /usr/lib/python3.12/contextlib.py:141(__exit__)
    10511    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
       18    0.000    0.000    0.001    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/_common.py:452(wrapper)
       59    0.001    0.000    0.001    0.000 {built-in method torch._C._cuda_memoryStats}
       17    0.000    0.000    0.001    0.000 /home/cosmosapjw/omoknuni_quantum/python/benchmark_mcts_profiler.py:178(end_timer)
       34    0.000    0.000    0.001    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/cuda/streams.py:179(record)
     7240    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}


