cProfile Report - Quantum Level: one_loop
Configuration: wave_size=3072, simulations=25000
Performance: 96,035 sims/s
================================================================================
         98173 function calls (75581 primitive calls) in 0.258 seconds

   Ordered by: cumulative time
   List reduced from 233 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.002    0.000    0.002    0.000 /home/cosmosapjw/omoknuni_quantum/python/mcts/gpu/gpu_game_states.py:318(apply_moves)
      255    0.000    0.000    0.002    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/_utils.py:812(_get_device_index)
      109    0.000    0.000    0.002    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/cuda/__init__.py:1030(synchronize)
      216    0.002    0.000    0.002    0.000 {built-in method torch.arange}
       23    0.000    0.000    0.002    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/__init__.py:1009(cpu_percent)
    69/46    0.000    0.000    0.002    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/_pslinux.py:1642(wrapper)
    24963    0.002    0.000    0.002    0.000 {built-in method builtins.isinstance}
      255    0.000    0.000    0.002    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/_utils.py:786(_get_current_device_index)
      124    0.002    0.000    0.002    0.000 {built-in method torch.tensor}
      255    0.000    0.000    0.002    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/_utils.py:770(_get_device_attr)
      614    0.001    0.000    0.002    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/_tensor.py:1159(__len__)
       37    0.000    0.000    0.002    0.000 /usr/lib/python3.12/contextlib.py:141(__exit__)
      141    0.002    0.000    0.002    0.000 {method 'sort' of 'list' objects}
    17298    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}


