cProfile Report
Configuration: wave_size=4096, simulations=50000
Performance: 27,545 sims/s
================================================================================
         369422 function calls (272922 primitive calls) in 1.813 seconds

   Ordered by: cumulative time
   List reduced from 214 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      2/1    0.000    0.000    1.813    1.813 /home/cosmo/omoknuni_quantum/python/mcts/core/mcts.py:134(search)
        1    0.000    0.000    1.813    1.813 /home/cosmo/omoknuni_quantum/python/mcts/core/unified_mcts.py:130(search)
       13    0.000    0.000    1.811    0.139 /home/cosmo/omoknuni_quantum/python/mcts/core/unified_mcts.py:205(_search_wave)
       52    0.003    0.000    1.803    0.035 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:390(_profile_phase)
       13    0.000    0.000    1.007    0.077 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:368(instrumented_expand)
       13    0.079    0.006    0.700    0.054 /home/cosmo/omoknuni_quantum/python/mcts/core/unified_mcts.py:289(_expand_batch)
       13    0.000    0.000    0.581    0.045 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:365(instrumented_select)
      165    0.267    0.002    0.567    0.003 {built-in method time.sleep}
       13    0.109    0.008    0.383    0.029 /home/cosmo/omoknuni_quantum/python/mcts/core/unified_mcts.py:226(_select_batch)
       91    0.056    0.001    0.291    0.003 /home/cosmo/omoknuni_quantum/python/mcts/gpu/gpu_game_states.py:213(clone_states)
       91    0.125    0.001    0.208    0.002 /home/cosmo/omoknuni_quantum/python/mcts/gpu/csr_tree.py:415(add_children_batch)
      477    0.202    0.000    0.202    0.000 {built-in method torch.where}
       13    0.000    0.000    0.195    0.015 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:371(instrumented_evaluate)
       47    0.079    0.002    0.172    0.004 /home/cosmo/omoknuni_quantum/python/mcts/gpu/csr_tree.py:972(batch_action_to_child)
       91    0.020    0.000    0.137    0.002 /home/cosmo/omoknuni_quantum/python/mcts/gpu/gpu_game_states.py:119(allocate_states)
      301    0.115    0.000    0.115    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
      166    0.017    0.000    0.113    0.001 /home/cosmo/venv/lib/python3.12/site-packages/psutil/__init__.py:1009(cpu_percent)
       91    0.104    0.001    0.104    0.001 /home/cosmo/omoknuni_quantum/python/mcts/gpu/gpu_game_states.py:153(_reset_states)
      602    0.010    0.000    0.102    0.000 /home/cosmo/venv/lib/python3.12/site-packages/torch/cuda/memory.py:225(memory_stats)
       60    0.083    0.001    0.086    0.001 /home/cosmo/omoknuni_quantum/python/mcts/gpu/csr_tree.py:738(batch_get_children)
       47    0.000    0.000    0.085    0.002 /home/cosmo/omoknuni_quantum/python/mcts/gpu/csr_tree.py:782(batch_select_ucb_optimized)
       91    0.083    0.001    0.083    0.001 {built-in method torch.repeat_interleave}
96922/602    0.060    0.000    0.076    0.000 /home/cosmo/venv/lib/python3.12/site-packages/torch/cuda/memory.py:314(_recurse_add_to_result)
       91    0.063    0.001    0.063    0.001 /home/cosmo/omoknuni_quantum/python/mcts/gpu/csr_tree.py:1198(set_expanded)
      299    0.062    0.000    0.062    0.000 {built-in method torch.tensor}
      166    0.010    0.000    0.054    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/__init__.py:1964(virtual_memory)
      332    0.001    0.000    0.054    0.000 /home/cosmo/venv/lib/python3.12/site-packages/torch/cuda/memory.py:561(memory_reserved)
      270    0.001    0.000    0.051    0.000 /home/cosmo/venv/lib/python3.12/site-packages/torch/cuda/memory.py:523(memory_allocated)
       13    0.027    0.002    0.046    0.004 /home/cosmo/omoknuni_quantum/python/mcts/core/unified_mcts.py:400(_evaluate_batch)
       47    0.010    0.000    0.042    0.001 /home/cosmo/omoknuni_quantum/python/mcts/gpu/unified_kernels.py:111(batch_ucb_selection)
       47    0.000    0.000    0.041    0.001 /home/cosmo/omoknuni_quantum/python/mcts/gpu/csr_tree.py:1257(ensure_consistent)
       13    0.023    0.002    0.037    0.003 /home/cosmo/omoknuni_quantum/python/mcts/gpu/csr_tree.py:1205(_rebuild_row_pointers)
       13    0.000    0.000    0.037    0.003 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:374(instrumented_backup)
       91    0.019    0.000    0.027    0.000 /home/cosmo/omoknuni_quantum/python/mcts/gpu/gpu_game_states.py:299(apply_moves)
  498/332    0.001    0.000    0.023    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_pslinux.py:1642(wrapper)
      332    0.001    0.000    0.022    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_common.py:452(wrapper)
      157    0.001    0.000    0.018    0.000 /home/cosmo/venv/lib/python3.12/site-packages/torch/cuda/__init__.py:1030(synchronize)
       13    0.007    0.001    0.016    0.001 /home/cosmo/omoknuni_quantum/python/mcts/core/unified_mcts.py:459(_backup_batch)
      106    0.000    0.000    0.015    0.000 {built-in method builtins.next}
      106    0.000    0.000    0.015    0.000 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:186(timer)
       53    0.000    0.000    0.014    0.000 /usr/lib/python3.12/contextlib.py:141(__exit__)
      166    0.001    0.000    0.014    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_pslinux.py:1863(cpu_times)
      166    0.008    0.000    0.014    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_pslinux.py:352(virtual_memory)
       53    0.000    0.000    0.014    0.000 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:168(end_timer)
      157    0.013    0.000    0.013    0.000 {built-in method torch._C._cuda_synchronize}
      166    0.001    0.000    0.012    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_pslinux.py:1701(_parse_stat_file)
       13    0.011    0.001    0.011    0.001 {built-in method torch.bincount}
      166    0.000    0.000    0.011    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_common.py:812(bcat)
      166    0.001    0.000    0.010    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_common.py:795(cat)
      602    0.001    0.000    0.009    0.000 /home/cosmo/venv/lib/python3.12/site-packages/torch/cuda/memory.py:330(memory_stats_as_nested_dict)


